CorticalThickness,Structure,d-icv,se-icv,low-ci-icv,up-ci-icv,n-controls,n-patients,pobs,fdr-p
MDDadult-casevsCN-recurrent,R-precuneus,0.003,0.062,,,7438,1296,0.96,0.961
MDDadult-casevsCN-recurrent,R-rostralanteriorcingulate,-0.137,0.079,,,7443,1299,0.085,0.269
MDDadult-casevsCN-recurrent,R-rostralmiddlefrontal,-0.062,0.077,,,7442,1301,0.42,0.655
MDDadult-casevsCN-recurrent,R-superiorfrontal,-0.107,0.053,,,7441,1300,0.043,0.235
MDDadult-casevsCN-recurrent,R-superiorparietal,0.046,0.035,,,7437,1295,0.189,0.4
MDDadult-casevsCN-recurrent,R-superiortemporal,-0.022,0.036,,,7382,1242,0.538,0.719
MDDadult-casevsCN-recurrent,R-supramarginal,-0.046,0.054,,,7427,1282,0.398,0.649
MDDadult-casevsCN-recurrent,R-frontalpole,-0.042,0.055,,,7449,1301,0.45,0.655
MDDadult-casevsCN-recurrent,R-temporalpole,0.013,0.036,,,7423,1277,0.716,0.796
MDDadult-casevsCN-recurrent,R-transversetemporal,-0.038,0.035,,,7414,1297,0.275,0.497
MDDadult-casevsCN-recurrent,R-insula,-0.101,0.055,,,7443,1297,0.065,0.244
